user_id,first_name,last_name,age,gender,strikes
ccd49a0c-c842-415f-a8bc-a8b6e286264b,Shelley,Summers,37,M,0
90c1b415-5477-417c-8aa0-0ff081125333,Sonia,Dougherty,59,F,2
0e893bf9-5950-4b3b-9165-ce3002833ae9,Matthew,Kirby,67,F,1
1412e3bc-3eed-4d7b-8e71-c6c08a6d60e6,Shawn,Nguyen,89,F,1
f4664264-f9cd-444a-b5d8-ffc70cc1dd45,Traci,James,32,M,2
ea399f22-6b8e-4a12-be00-d319a65bf4ad,Michael,Petty,29,M,2
32943b54-ff54-493b-a083-2446d1e0e718,Claire,Thompson,38,M,1
83460e21-6b27-495b-882a-932508109d02,Caleb,Kim,18,F,3
4967539e-223f-4ca3-be72-c03e652de374,Dawn,Obrien,71,F,0
75d00f9f-c15f-44cc-8b70-3e0c3a8b892b,Chase,Jacobson,40,F,1
f2b22381-f30b-40ed-986a-d360bcee3e41,Kelly,Horton,24,M,3
fd66313b-0c68-40da-ad2d-f71861a7b6dc,Jason,Diaz,61,M,1
44fe280f-6e96-4330-afc4-d67fe81bb2e1,Dakota,Finley,78,M,1
468276d1-73c6-4ac7-a218-4f66003cfb98,Mary,Golden,54,F,3
79ef3f5a-d2d8-4e6c-a857-59dcf440443b,Gina,Rivera,42,F,3
8dede21e-eba2-45d4-b360-980545150638,Barry,Wolfe,66,F,1
16771341-bfca-42bb-84a7-0fb169d38224,Brendan,Baker,86,M,1
a50efbe1-5b4d-4641-811d-002a88cd7baf,Mia,Ramirez,67,M,2
22f0e282-89b1-4ae9-a806-97ef0a09e205,Evelyn,Jones,72,F,0
d57d89e2-953f-45af-82ad-1d924c722894,Rachel,Meyer,68,F,0
fa8a185b-8f38-4e7b-9085-304ce991d662,Joseph,Barrera,19,M,0
f5be612f-a7f3-4a4d-8b99-351962c91ee0,Michelle,Young,69,F,1
9bd47850-b7ef-4b77-9ae6-0d396117fe58,Michael,Aguirre,50,F,1
3d7a935c-4a65-4f4e-9449-99c882b33f6d,Amy,Sharp,20,M,1
f8cc98ed-06cc-405a-b5b9-4dacd2912bc1,Cheryl,Murphy,47,M,2
0d2b0e88-22bc-476a-aaca-2f78a4001502,Cody,Hardin,19,F,3
8703690d-e0b9-46cd-9ca9-3fac399f375e,Stephen,Henry,30,M,0
7dcb70e9-915e-4b5f-a42e-c9ef9eadf10f,John,Schmidt,81,F,3
a7877f5a-c7a4-489d-a8a2-e15f9c4604b9,Donna,Soto,64,M,1
c18582fe-3910-4ab6-8d0e-5ea7814ba227,Brian,Parker,52,M,2
5d1ff519-3f0a-4183-a038-72bae02492e2,James,Ibarra,88,M,2
f700cffc-8728-422b-8fd2-09f80665ee00,Paul,Walker,53,F,0
dfeb6f93-86fc-4652-9a86-64aa96dd5931,Michael,Hughes,79,M,3
5012290a-4ae8-453b-811a-aae85edcf398,Michael,Obrien,84,M,3
ba177ee1-560e-427e-8040-383e5b42a78b,Edward,Day,58,M,2
53ae82e1-a779-4611-92ca-9804c906c6a0,Marc,Miller,53,F,0
b4d83bae-b081-4f76-827d-06fb5ec186a6,Samantha,Richards,65,F,0
17e626b2-6e94-42bc-8d2c-d3b8a719caec,Lisa,Mcguire,31,M,3
9879b7df-0874-4211-a5e6-d6eb31533d6a,Regina,Brown,59,F,2
780b78e7-b299-4e8e-a023-0086c3efe491,Jill,Davis,74,F,3
e5856ed8-42fb-4e65-8fbe-dc0b9b999cdf,Maxwell,Kim,39,M,2
b299f0f0-53aa-4b2b-898f-c9127b583067,Robert,Boone,47,F,0
52ddd864-7a70-4bdd-b4cc-c5257de4c009,Whitney,Martin,57,F,2
1577d547-4f3f-42c4-803a-bb82da202ea7,Billy,Cox,87,M,1
ff5734be-8968-4504-ba1c-3c6982133299,Matthew,Golden,72,F,0
7e5744d2-e25e-49bb-9111-2dfd01126fbe,John,Salas,31,M,2
0ab5766c-1d9d-41fa-bd7d-2aa9b956c5f2,Samuel,Hall,52,M,1
1bcc050b-2195-40c8-9d8d-20a1809ed15e,Paula,Hurst,75,M,1
8a1cfde9-a641-4c75-87ec-ef25a90e25a0,Steven,Maxwell,57,M,3
bf0faaef-c8eb-4f9d-8e82-a50d318059b2,Tonya,Stewart,59,M,3
c1e5f4de-2edd-4c74-9a89-13590941765a,Jose,Smith,51,M,2
6cfa9dcd-0e6d-4b49-a038-826ba2586a36,Jaclyn,Farmer,28,M,3
c35151ca-588d-4feb-b7d3-b6b712623078,Jessica,Willis,85,F,1
16d13c6e-7e5a-4a76-b094-f93a0a2f7c6b,Louis,Potter,46,F,0
0785812a-270c-4dbb-a3a1-878f4098ee0c,Susan,Martinez,34,F,1
926de3d0-8dbd-4ebd-9aff-386a7184f329,Aaron,Wang,90,F,2
b88d20aa-1667-4e9c-a0d6-58a016844906,Charles,Brewer,20,F,1
81a89e4b-d2e0-41c0-9975-56d76e60f05b,Stanley,Jones,39,M,3
b6d5f784-f5f0-456e-a8e3-446134e708b0,Daniel,Collier,35,F,0
c93008e4-335b-4a20-af2a-e13953f3010f,Monica,Gilmore,32,M,1
d9e64a84-b3d4-47a1-a792-8fd5d608f214,Sydney,Hancock,50,M,2
cd3aee1b-8443-4007-bb1a-36a03d4848c3,Bradley,Hall,44,F,0
b4dd3c15-690e-450c-a6d2-8ba54cf188cc,Daniel,Sanchez,54,M,2
dad69762-8dba-4561-9f0e-2ae5a52a6d97,Kerry,Reyes,74,M,0
16c5fa30-3f55-4277-95c1-8af0486d6a7a,Amanda,Horton,50,F,2
1de8faf5-4062-44d4-8e6d-32ca115d246f,Jamie,Blair,87,M,0
3695483a-531e-494e-8004-96ce87bcf4ba,James,Thompson,61,M,1
889c7e5f-914b-46d0-8f07-0644b34e01a0,Robert,Howard,63,F,3
9527966c-f89d-4b21-95ab-c243f1938a4a,Mary,Pham,37,M,1
a21d37c1-6443-4be0-9300-df6a9978d787,Dana,King,90,F,2
e8e61dcc-5654-4cf4-ab33-dbfaae8e98c8,Vickie,Moore,78,F,2
37693b77-3e1e-4e83-940c-93a3a0ce7ae8,Roberta,Miller,72,F,1
bde96d26-8542-41a3-8d1d-013d15dfb8ed,Bernard,Hunter,51,M,2
24d5940c-f34b-48b2-a29d-167cb3cbce10,Darrell,Gray,31,F,3
e60087f5-6646-40ba-8885-eea1ce2df681,Debra,Adams,80,M,1
94903cb3-3001-40da-b97e-99671a161cad,Sherry,Patterson,43,M,2
efa0779b-d202-40fb-a1e6-2193919fe327,Ryan,Munoz,18,F,3
b4a26cd0-7dbd-42f0-ac95-1c44a31e0159,Jeanette,Dorsey,30,M,2
345c54cb-64ff-41ea-85f5-cec5ea0c7dd3,Roy,Stevens,67,M,2
00459063-c2de-44b2-afe4-4b232d4dd29e,Joe,Chang,44,M,3
9a21a65b-2e3a-47d1-bad1-64aaab2c4617,Michael,Nelson,66,M,2
10829cb8-43b7-4eb7-a0fd-46385cd9f633,Samuel,Summers,84,F,1
ec044757-18e0-4a4b-ab5e-ab86a26cbe48,Victoria,Bryant,59,M,3
1d4bc79c-b1cc-432d-ad5f-ec2058975d21,Terri,Montgomery,67,M,1
e23c9a22-de20-47b1-a158-7a14819ea533,Lindsay,King,19,F,0
491e7d33-09e7-4d66-9925-2d8539da5b9a,Michelle,Taylor,40,F,0
18ef5284-3832-46fe-a4eb-e4219c4a7d39,Sabrina,Moore,59,M,2
6260ae67-9457-4498-883b-d1905b04e738,Tyler,Newman,41,M,2
e854cf78-9863-4365-8e99-f79f01e4d786,Ashley,Bradford,37,F,1
d52642e1-dc50-4808-88b3-d706b70b54d6,Sarah,Giles,48,M,1
34a17484-caf4-44ca-ace5-15273ddfbca8,Krista,Castillo,34,M,3
5d307c73-2f15-4d67-94d2-c2edaa8829cc,Jim,Miller,20,M,2
0011d2f2-50bb-471f-a944-4c848a5410fb,Brianna,Evans,90,F,1
3adad514-35f1-41d1-bfaf-ed6e2d909a76,Joseph,Vasquez,57,F,0
8897b0ce-bdfe-4985-886f-70d169735aba,Jacob,Maxwell,86,M,2
b5825b0a-af1f-4a7f-ad77-85323ba551e8,Omar,Salinas,44,M,1
c77cd6ff-4d63-4aab-afa6-43ed31c69099,Matthew,Cole,29,M,3
d71860b7-c7e3-402f-bec7-fb3f2e561075,George,Le,19,M,1
9f5fd32a-d79a-46d4-ba7b-f09a02abd4c6,Theresa,James,54,M,1
96cf1669-b080-4f70-81af-f5894f6eb0fe,Jeremy,Snyder,45,F,0
002ea4c4-3fe6-4603-9a45-e83a183734e8,Kevin,Todd,83,F,2
f6131215-fcbf-4d37-a6e5-db1f7b0dddff,Angela,Mitchell,48,M,2
4001d499-eb58-45d4-b662-ef0fe0c2f3d4,Robert,Miller,82,F,2
32434f32-1778-4928-b2f6-35d2a3d35426,Carlos,Travis,46,M,3
9d403b63-2dba-4428-b9a4-1492e22b3f1b,Jane,Huber,70,F,0
a54e395b-f5e3-48ca-aab2-84e924c8d403,Cody,Adams,20,M,0
d280c3b7-114f-4288-b250-2888eb8ee664,Gloria,Porter,61,M,3
7910d66e-d2e5-454b-b4a3-13d8f7d4ed4a,Robert,Compton,84,F,3
c9dece7c-cbed-4378-9bd0-29c021fdb07d,Tyrone,Tran,29,M,2
81978bc4-3445-4192-9f3b-6f73ed0be307,Brandon,Yu,58,M,0
430f10f2-acef-4107-a88b-528f0365897d,Sandra,Smith,61,M,3
11d797c2-6123-488d-a69b-066031755c3f,Susan,Brown,24,F,3
cab4245d-9677-4a83-858c-342fdce73bfb,Monica,Knapp,44,F,1
e45f064f-6412-474e-af23-d3823863eadc,Lauren,Whitaker,54,M,3
732eef17-8980-4984-ac38-73a1e980e266,Diane,Hall,54,M,3
df21209a-8eca-4f5c-a221-db485e53c60a,Sonya,Hernandez,26,M,0
79c1708a-bd25-45e0-b743-17a5a2c855db,Raymond,Curtis,83,M,3
5d86136c-a2f8-42e9-a1a4-3b9caf3f645c,William,Smith,28,F,0
1ed25923-0d15-4c85-807c-53cab8cce6ff,Mariah,Perez,77,F,0
69dd24d5-7a00-4f46-9148-90c84f4598fb,Linda,Peck,61,F,3
813d2d3b-6a90-45ce-b377-db14c4a6bb7a,Bethany,Richards,27,F,2
abac7069-99f9-4478-b259-c680546c03bb,Julian,Benton,81,M,1
53870315-b209-4bcb-a66f-f0783dbd04ee,Alison,Lindsey,48,M,1
061ea5a6-8aab-43d3-9dfa-e0499f674192,Stacy,Waters,35,M,2
55324ea7-16e4-41f8-8ffb-178aa2cc9e22,Michelle,Rogers,21,F,1
caab41eb-9796-4178-b159-0a738acb4ec0,Rodney,Hall,84,M,0
65e2231e-ca48-46a7-9fa5-13bc597737e9,Jennifer,Weaver,53,M,2
a01b0207-d43d-40f9-855a-29b045b0b391,Melissa,Payne,61,M,0
124df453-1fc7-420b-882a-d1758028d764,Tanya,Cooper,37,M,0
67af24d2-d52d-437b-ae3d-d6263211ad05,Brittany,Jackson,35,F,1
fd38a4b3-bc74-45a4-a70e-02a0f21fcb9b,Jimmy,Mills,57,F,0
b48219a8-a1b0-4712-8e64-9c23996488b8,Christopher,Hansen,36,F,0
59d140f3-bee1-457e-859f-e83150783caa,Jessica,Brooks,78,F,0
292d8d1a-3b83-49d0-a625-edfd1c40a911,Kayla,Hughes,74,F,3
3caa352b-7c1d-4698-8828-4dcac4bce4bb,Sabrina,George,64,M,0
536d5d34-1e38-4150-933a-574e7f8f8e01,Shawn,Bell,32,F,0
dd0da504-baa1-4881-9d5a-eae70ddb45d9,Carrie,Huang,44,M,0
40cdce90-50e5-49ed-b848-295b49aabb84,Cynthia,Johnson,66,M,1
496ece0d-5749-49ff-ab41-77b1bdef8afc,Martha,Williams,75,M,0
64ccd7e9-f5e7-4e8c-9988-ab94b70eb7d9,Jesse,Hall,41,F,2
1b502708-7bf0-40f4-b050-7544ab2b22f8,Gregory,Wilson,24,F,2
381169ef-f441-47f4-b538-2103b6377334,Stephen,Pham,39,M,3
0d6aa4dc-2a17-4965-9631-cdc72889df95,Gary,Dillon,83,M,0
8e1fc732-5e80-4ca7-99b3-2c5dc83ad0e5,Jessica,Cox,25,M,1
1db2ddf8-96ee-48ec-83f2-b114c083d3e1,Bridget,Villa,23,F,2
c730f53d-d81d-44d4-97e0-22dfd411955c,Monica,Davis,74,F,3
3f25f1bd-c3d1-4803-b5da-0b731aff80f3,Brian,Washington,33,F,2
11854712-623e-4ad5-98f4-5a4ca209f590,Gregory,Rivera,80,M,2
65c814ec-9965-4e1b-a535-797875c7e37c,Sean,Hamilton,78,F,2
e19d80e9-d341-4c9c-a5ef-0d98cdca81cc,Joseph,Reynolds,30,F,0
8cc7f9e5-bd02-44ff-9811-7cdae701b4f1,Mario,Downs,48,M,0
0296a970-55c0-4e8f-8aa9-eb54ecf5f53e,Joseph,Jimenez,70,M,2
1e917d5a-20dd-4b20-a06a-8b26cd9f5693,Michael,Juarez,78,M,2
da34bffe-d308-41c8-bb69-f3e67125f31b,Austin,Tanner,34,M,0
6dab4b2c-9d04-4fbf-b1ea-88c4db007062,Mario,Romero,38,M,2
1f76a700-0ee4-4ad0-9a99-6f6c4b1464fe,Jennifer,Kelley,49,M,1
49294f6b-60c6-459f-8a8f-07d63ecfb3d7,Sylvia,Taylor,62,F,2
bac2c71a-e5e5-4a46-8670-c83e5b9c7395,Deborah,Salazar,24,F,1
73265fb0-03a7-4e01-b01f-b9ec7bdfe2dc,John,Thomas,28,M,2
ab03b989-02d0-4664-a188-8d9c5e64f138,Vanessa,Cooper,77,F,0
d2cd8018-53f9-4fe1-9a3f-5bb502d97f9b,Michael,Edwards,31,F,1
20f5c070-6db4-498b-a5b6-85581d6a166e,Sarah,Mcdonald,66,M,2
44e03906-0c9e-4f4b-8927-accb3297b50f,Joshua,Noble,84,M,3
bc42e80c-b993-47b0-84f8-c07c9c004640,Curtis,Mccormick,75,F,3
92f50060-9ac5-44c7-a70b-baf3248a200d,Matthew,Jones,60,M,2
24caa957-f77c-4331-8362-c39b7cd1fa88,Stephanie,Mendez,39,F,0
acfb7382-0bd0-45c2-9cb4-bf7f5c2891e7,Mackenzie,Smith,35,M,2
a95c7d3d-2d6d-45f7-b074-7c56432f5e85,Rodney,Boyle,52,F,2
d9251cdc-d98e-49fb-be74-dbe68f7332a4,Heather,Ramirez,35,F,1
5a65c5a3-2e7b-4eaf-ab91-a4fa622efa28,Victor,Morgan,87,F,0
3350cb2d-6722-49e0-9540-6c00a82c2b9d,Joseph,Rivera,31,F,1
3e21675b-be6c-41eb-b79d-2912752a9598,David,Good,83,M,2
63195e8d-5f51-498c-b888-beeaeaaf505c,Michael,Roberts,30,M,0
4a1ba310-77fd-4631-9dca-c4484ea18c2d,Curtis,Johns,40,M,1
